stringA,stringB,itemNumber,type
systess,wilysta,25,original
kentsia,locidev,27,original
splenne,engally,28,original
segessa,webruic,41,original
pariono,abysted,11,original
scrunne,menclar,5,original
plareed,throvic,20,original
loarlai,articlu,14,original
retsits,howaymb,48,original
spanoth,allysti,15,original
prensta,chanywa,32,original
sersimi,mervirs,21,original
mesimie,dakinge,23,original
memsere,currimi,37,original
mesterf,expisho,26,original
ancessa,digiday,39,original
talisti,witypro,38,original
smadian,dispont,2,original
forsith,defasom,8,original
edisted,quarban,46,original
sertsim,compide,29,original
ostallo,micaust,22,original
asplati,iningla,7,original
screnta,prompan,40,original
thinatu,commari,30,original
proffin,tueredo,42,original
dockles,angessa,31,original
grappor,mestead,43,original
subvick,octeste,50,original
gremsev,cortsio,24,original
comorti,tessigg,1,original
quingel,opelese,45,original
strompa,agallea,13,original
numersi,messago,3,original
allopti,walthel,10,original
mempise,hignoth,9,original
maricts,bengsta,4,original
finglam,amatera,44,original
supplic,heashes,49,original
larshic,persica,6,original
disingu,perecti,33,original
prothly,afrithe,34,original
bomysta,chertin,36,original
shaptur,thramon,17,original
uranged,crivere,12,original
rundsop,mesects,35,original
proffic,nathess,47,original
clopect,caltsio,16,original
vervide,relysta,19,original
betwerv,wessish,18,original
strompa,agallea,59,new
walthel,finglam,111,new
perecti,quarban,147,new
nathess,iningla,98,new
walthel,subvick,144,new
dockles,mestead,140,new
talisti,throvic,100,new
angessa,abysted,82,new
hignoth,wilysta,61,new
strompa,messago,77,new
agallea,abysted,60,new
abysted,tueredo,91,new
bengsta,proffic,95,new
dockles,amatera,143,new
compide,mesterf,109,new
betwerv,edisted,96,new
expisho,tueredo,115,new
bengsta,iningla,74,new
defasom,scrunne,72,new
sersimi,quingel,124,new
perecti,micaust,103,new
walthel,dakinge,80,new
octeste,iningla,139,new
bengsta,defasom,56,new
allysti,crivere,79,new
dockles,hignoth,81,new
sersimi,dispont,64,new
disingu,ostallo,120,new
scrunne,rundsop,88,new
strompa,mesimie,65,new
grappor,mestead,142,new
howaymb,tessigg,127,new
heashes,locidev,122,new
larshic,octeste,129,new
angessa,rundsop,97,new
ostallo,strompa,55,new
talisti,subvick,149,new
gremsev,angessa,118,new
abysted,systess,62,new
subvick,afrithe,132,new
loarlai,mervirs,52,new
tueredo,prothly,145,new
uranged,agallea,53,new
clopect,thinatu,85,new
currimi,caltsio,102,new
systess,allopti,51,new
tessigg,vervide,66,new
memsere,supplic,125,new
prensta,locidev,108,new
vervide,loarlai,73,new
dakinge,agallea,63,new
wilysta,retsits,137,new
throvic,nathess,133,new
octeste,mervirs,150,new
digiday,tueredo,130,new
splenne,chanywa,105,new
asplati,numersi,57,new
allysti,ostallo,78,new
bengsta,quingel,119,new
edisted,subvick,134,new
numersi,opelese,112,new
afrithe,commari,99,new
opelese,strompa,104,new
prompan,messago,89,new
witypro,nathess,131,new
edisted,throvic,101,new
betwerv,smadian,71,new
prensta,quarban,141,new
betwerv,scrunne,54,new
dockles,messago,70,new
spanoth,micaust,86,new
segessa,clopect,106,new
kentsia,howaymb,135,new
shaptur,chertin,90,new
mempise,nathess,110,new
heashes,quingel,136,new
tessigg,clopect,67,new
allysti,amatera,116,new
mesects,locidev,94,new
iningla,relysta,69,new
webruic,tessigg,87,new
prothly,octeste,126,new
crivere,abysted,58,new
mesects,comorti,84,new
octeste,witypro,146,new
messago,larshic,68,new
gremsev,hignoth,75,new
iningla,wessish,76,new
supplic,segessa,121,new
locidev,opelese,123,new
loarlai,dockles,83,new
grappor,tueredo,138,new
bomysta,systess,92,new
thinatu,howaymb,148,new
howaymb,memsere,128,new
mempise,mestead,93,new
amatera,iningla,113,new
witypro,agallea,114,new
rundsop,prensta,107,new
screnta,commari,117,new
