stringA,stringB,itemNumber,type
angessa,dockles,31,original
mesimie,dakinge,23,original
perecti,disingu,33,original
bengsta,maricts,4,original
heashes,supplic,49,original
plareed,throvic,20,original
relysta,vervide,19,original
caltsio,clopect,16,original
amatera,finglam,44,original
opelese,quingel,45,original
screnta,prompan,40,original
segessa,webruic,41,original
afrithe,prothly,34,original
forsith,defasom,8,original
systess,wilysta,25,original
octeste,subvick,50,original
scrunne,menclar,5,original
agallea,strompa,13,original
chertin,bomysta,36,original
memsere,currimi,37,original
prensta,chanywa,32,original
splenne,engally,28,original
persica,larshic,6,original
mesterf,expisho,26,original
pariono,abysted,11,original
micaust,ostallo,22,original
comorti,tessigg,1,original
uranged,crivere,12,original
iningla,asplati,7,original
proffin,tueredo,42,original
proffic,nathess,47,original
allysti,spanoth,15,original
gremsev,cortsio,24,original
shaptur,thramon,17,original
locidev,kentsia,27,original
dispont,smadian,2,original
commari,thinatu,30,original
mempise,hignoth,9,original
allopti,walthel,10,original
betwerv,wessish,18,original
quarban,edisted,46,original
numersi,messago,3,original
howaymb,retsits,48,original
articlu,loarlai,14,original
witypro,talisti,38,original
digiday,ancessa,39,original
rundsop,mesects,35,original
grappor,mestead,43,original
compide,sertsim,29,original
mervirs,sersimi,21,original
chertin,disingu,98,new
chanywa,agallea,83,new
subvick,systess,147,new
supplic,relysta,129,new
grappor,ancessa,124,new
nathess,finglam,130,new
edisted,prothly,128,new
tessigg,quarban,117,new
mesterf,mempise,58,new
gremsev,memsere,101,new
talisti,howaymb,140,new
ancessa,proffic,122,new
finglam,ancessa,146,new
prothly,mesimie,92,new
howaymb,screnta,135,new
persica,shaptur,69,new
proffic,chertin,125,new
thramon,prothly,81,new
maricts,nathess,112,new
proffin,crivere,99,new
prothly,cortsio,100,new
supplic,memsere,143,new
webruic,spanoth,120,new
spanoth,defasom,80,new
proffic,asplati,137,new
cortsio,proffin,93,new
uranged,systess,61,new
comorti,edisted,106,new
webruic,messago,82,new
walthel,larshic,73,new
comorti,thramon,56,new
spanoth,mempise,76,new
angessa,compide,91,new
heashes,grappor,144,new
asplati,menclar,53,new
spanoth,digiday,104,new
mempise,amatera,118,new
quingel,retsits,138,new
hignoth,articlu,57,new
mestead,proffin,142,new
relysta,iningla,55,new
talisti,mervirs,108,new
allopti,tueredo,119,new
retsits,proffin,126,new
opelese,finglam,123,new
strompa,heashes,121,new
systess,defasom,78,new
shaptur,forsith,54,new
mesimie,micaust,88,new
cortsio,shaptur,84,new
subvick,messago,132,new
comorti,bengsta,64,new
grappor,messago,107,new
vervide,cortsio,86,new
commari,splenne,102,new
strompa,systess,89,new
retsits,numersi,109,new
grappor,caltsio,116,new
vervide,screnta,95,new
asplati,betwerv,60,new
numersi,plareed,67,new
heashes,throvic,136,new
ancessa,gremsev,97,new
strompa,loarlai,59,new
smadian,proffin,111,new
prothly,heashes,141,new
hignoth,quingel,114,new
opelese,subvick,127,new
hignoth,numersi,70,new
talisti,bomysta,148,new
clopect,relysta,77,new
cortsio,mempise,66,new
disingu,persica,87,new
plareed,grappor,115,new
tessigg,howaymb,145,new
dispont,wessish,63,new
edisted,larshic,113,new
digiday,tueredo,134,new
howaymb,kentsia,131,new
chanywa,opelese,139,new
maricts,forsith,52,new
messago,dockles,68,new
gremsev,hignoth,65,new
rundsop,plareed,110,new
iningla,systess,62,new
vervide,loarlai,71,new
angessa,rundsop,94,new
chanywa,octeste,133,new
compide,thramon,90,new
talisti,dakinge,96,new
tessigg,comorti,79,new
edisted,rundsop,149,new
ancessa,commari,103,new
afrithe,comorti,51,new
angessa,betwerv,85,new
thinatu,dockles,105,new
messago,mempise,74,new
sersimi,iningla,75,new
uranged,mesimie,72,new
engally,amatera,150,new
