stringA,stringB,itemNumber,type
talisti,witypro,38,original
mesterf,expisho,26,original
chertin,bomysta,36,original
afrithe,prothly,34,original
thramon,shaptur,17,original
ancessa,digiday,39,original
mesects,rundsop,35,original
sertsim,compide,29,original
spanoth,allysti,15,original
systess,wilysta,25,original
ostallo,micaust,22,original
octeste,subvick,50,original
amatera,finglam,44,original
opelese,quingel,45,original
persica,larshic,6,original
tessigg,comorti,1,original
crivere,uranged,12,original
perecti,disingu,33,original
angessa,dockles,31,original
scrunne,menclar,5,original
heashes,supplic,49,original
walthel,allopti,10,original
messago,numersi,3,original
edisted,quarban,46,original
tueredo,proffin,42,original
betwerv,wessish,18,original
clopect,caltsio,16,original
strompa,agallea,13,original
grappor,mestead,43,original
throvic,plareed,20,original
currimi,memsere,37,original
gremsev,cortsio,24,original
webruic,segessa,41,original
abysted,pariono,11,original
dispont,smadian,2,original
dakinge,mesimie,23,original
chanywa,prensta,32,original
iningla,asplati,7,original
howaymb,retsits,48,original
commari,thinatu,30,original
proffic,nathess,47,original
engally,splenne,28,original
prompan,screnta,40,original
mempise,hignoth,9,original
maricts,bengsta,4,original
locidev,kentsia,27,original
defasom,forsith,8,original
mervirs,sersimi,21,original
vervide,relysta,19,original
articlu,loarlai,14,original
expisho,screnta,115,new
larshic,agallea,52,new
sersimi,prompan,101,new
dakinge,heashes,141,new
opelese,currimi,144,new
uranged,messago,73,new
kentsia,strompa,86,new
segessa,betwerv,99,new
micaust,pariono,66,new
prensta,quingel,145,new
plareed,quarban,122,new
proffic,tessigg,118,new
ostallo,maricts,53,new
prompan,mesimie,106,new
screnta,rundsop,142,new
grappor,crivere,93,new
mesimie,mervirs,82,new
dakinge,agallea,54,new
kentsia,howaymb,135,new
articlu,messago,59,new
smadian,iningla,76,new
dockles,thinatu,103,new
shaptur,plareed,77,new
menclar,thinatu,56,new
hignoth,quarban,120,new
cortsio,betwerv,81,new
caltsio,grappor,94,new
forsith,prothly,83,new
cortsio,witypro,105,new
octeste,wilysta,134,new
opelese,allopti,100,new
subvick,loarlai,136,new
mesimie,dakinge,89,new
witypro,plareed,111,new
forsith,prompan,92,new
prompan,plareed,113,new
articlu,hignoth,80,new
scrunne,dispont,62,new
angessa,grappor,139,new
defasom,loarlai,64,new
segessa,webruic,133,new
uranged,smadian,57,new
talisti,locidev,119,new
dispont,bengsta,70,new
chertin,strompa,88,new
webruic,screnta,130,new
menclar,angessa,78,new
sertsim,proffin,129,new
proffic,pariono,149,new
mesects,prothly,116,new
octeste,micaust,131,new
perecti,grappor,143,new
finglam,edisted,140,new
angessa,rundsop,108,new
dockles,tueredo,150,new
wilysta,amatera,117,new
numersi,sersimi,61,new
shaptur,heashes,132,new
quingel,opelese,125,new
allopti,mesimie,68,new
mestead,digiday,123,new
scrunne,proffic,112,new
subvick,segessa,147,new
menclar,plareed,60,new
relysta,abysted,69,new
dockles,memsere,98,new
walthel,betwerv,55,new
asplati,prompan,104,new
mesects,engally,95,new
opelese,maricts,109,new
defasom,mesects,87,new
afrithe,quarban,148,new
engally,afrithe,96,new
dakinge,perecti,107,new
articlu,loarlai,79,new
quingel,pariono,110,new
segessa,commari,121,new
agallea,proffic,127,new
disingu,angessa,97,new
amatera,strompa,102,new
mesects,currimi,138,new
relysta,dockles,85,new
subvick,retsits,146,new
splenne,iningla,67,new
sersimi,comorti,71,new
mempise,messago,63,new
webruic,retsits,124,new
loarlai,allysti,65,new
grappor,walthel,114,new
splenne,maricts,75,new
numersi,cortsio,51,new
loarlai,currimi,91,new
prompan,octeste,128,new
supplic,ancessa,137,new
webruic,memsere,126,new
messago,shaptur,74,new
abysted,agallea,72,new
strompa,prensta,90,new
locidev,agallea,84,new
agallea,betwerv,58,new
