stringA,stringB,itemNumber,type
mesimie,dakinge,23,original
plareed,throvic,20,original
splenne,engally,28,original
loarlai,articlu,14,original
mesterf,expisho,26,original
heashes,supplic,49,original
scrunne,menclar,5,original
kentsia,locidev,27,original
thinatu,commari,30,original
segessa,webruic,41,original
ostallo,micaust,22,original
afrithe,prothly,34,original
edisted,quarban,46,original
tessigg,comorti,1,original
opelese,quingel,45,original
persica,larshic,6,original
perecti,disingu,33,original
amatera,finglam,44,original
screnta,prompan,40,original
sertsim,compide,29,original
nathess,proffic,47,original
asplati,iningla,7,original
smadian,dispont,2,original
thramon,shaptur,17,original
caltsio,clopect,16,original
bomysta,chertin,36,original
uranged,crivere,12,original
gremsev,cortsio,24,original
mempise,hignoth,9,original
dockles,angessa,31,original
wilysta,systess,25,original
strompa,agallea,13,original
maricts,bengsta,4,original
vervide,relysta,19,original
numersi,messago,3,original
rundsop,mesects,35,original
allopti,walthel,10,original
digiday,ancessa,39,original
betwerv,wessish,18,original
allysti,spanoth,15,original
chanywa,prensta,32,original
subvick,octeste,50,original
grappor,mestead,43,original
defasom,forsith,8,original
mervirs,sersimi,21,original
abysted,pariono,11,original
proffin,tueredo,42,original
witypro,talisti,38,original
currimi,memsere,37,original
howaymb,retsits,48,original
mervirs,memsere,96,new
asplati,supplic,145,new
talisti,digiday,121,new
articlu,asplati,55,new
menclar,loarlai,78,new
mesterf,proffic,139,new
bomysta,perecti,99,new
forsith,menclar,51,new
tessigg,allopti,80,new
scrunne,gremsev,67,new
prensta,allopti,87,new
thinatu,finglam,128,new
opelese,chanywa,138,new
retsits,micaust,127,new
webruic,retsits,124,new
mesects,dispont,84,new
amatera,throvic,110,new
rundsop,kentsia,111,new
chanywa,perecti,92,new
webruic,screnta,142,new
mesterf,comorti,68,new
edisted,finglam,140,new
mempise,persica,75,new
mesimie,howaymb,122,new
memsere,gremsev,119,new
strompa,mestead,103,new
disingu,opelese,134,new
wessish,micaust,82,new
heashes,finglam,125,new
finglam,mesimie,135,new
wilysta,agallea,90,new
persica,quarban,108,new
talisti,menclar,83,new
comorti,kentsia,54,new
dispont,thinatu,77,new
tueredo,numersi,86,new
betwerv,screnta,113,new
crivere,throvic,70,new
talisti,quarban,136,new
nathess,witypro,130,new
scrunne,mempise,53,new
dakinge,edisted,143,new
dispont,smadian,61,new
throvic,bengsta,71,new
tueredo,clopect,94,new
perecti,locidev,106,new
prothly,plareed,107,new
chanywa,segessa,141,new
clopect,mesects,88,new
thramon,clopect,57,new
engally,kentsia,102,new
plareed,webruic,109,new
witypro,splenne,95,new
compide,amatera,147,new
opelese,numersi,98,new
thinatu,supplic,131,new
vervide,mestead,100,new
mempise,pariono,63,new
dakinge,ancessa,120,new
rundsop,afrithe,91,new
proffic,perecti,144,new
nathess,disingu,123,new
proffin,relysta,104,new
messago,gremsev,62,new
mesimie,witypro,114,new
subvick,sersimi,133,new
edisted,numersi,115,new
hignoth,defasom,79,new
pariono,subvick,126,new
mervirs,spanoth,65,new
smadian,gremsev,73,new
forsith,micaust,69,new
webruic,systess,112,new
octeste,betwerv,132,new
defasom,kentsia,76,new
subvick,talisti,150,new
allopti,messago,60,new
finglam,afrithe,129,new
tessigg,proffic,116,new
amatera,menclar,81,new
grappor,spanoth,93,new
digiday,bengsta,85,new
heashes,prompan,148,new
rundsop,memsere,118,new
betwerv,crivere,58,new
prothly,sersimi,105,new
iningla,pariono,74,new
prensta,engally,97,new
subvick,persica,149,new
mesterf,maricts,56,new
pariono,disingu,89,new
strompa,segessa,101,new
gremsev,bengsta,64,new
asplati,locidev,52,new
micaust,smadian,66,new
menclar,nathess,117,new
chertin,finglam,146,new
talisti,webruic,137,new
maricts,kentsia,59,new
persica,numersi,72,new
